restaurant_name,author_name,author_url,rating,text
Bebs Kitchen,Ben Bloom,https://www.google.com/maps/contrib/110907696580379419466/reviews,5,"This is such an amazing restaurant. The food is delicious, the owners are the most personable and lovely people you will meet. I could not recommend this place more! Amazing vegetarian and vegans options, great price and good vibes!"
The Famous Curry Bazaar,Oaklynn Amiyah,https://www.google.com/maps/contrib/107642789988999236058/reviews,5,"After trying several  restaurants of Brick Lanes ‘ The best’ is  curry houses. I can confirm that the famous curry House is a step further. They deliver the dishes in a different (and better) way than all the carbon-copy restaurants on the street, the service is glorious, and most importantly - the food tastes amazing!"
The Famous Curry Bazaar,Miles Jamieson,https://www.google.com/maps/contrib/107356979250908529639/reviews,5,Loved every minute of it. Great feast all around. Weirdly enough met Wayne Rooney in there. Recommend again. Portions however could be improved. Just saying 🤷\u200d♂️
Pizza Sophia,Risdrt S,https://www.google.com/maps/contrib/112824495531891476464/reviews,5,"Super tasty pizzas,  the crust and base are amazing. Great value for £ as well + great customer service. Will be visiting soon for sure."
215 Hackney,JazeAudio,https://www.google.com/maps/contrib/105617557037737428731/reviews,5,"Love this place!  Food and service is great 👍Staff are extremely friendly and very helpful.\\n\\nHard to get seating sometimes, just be aware.\\n\\nIf you do visit, i would recommend you have The Palestinian breakfast 👌"
Arro Coffee - Bayswater,Soomy Ibrahim,https://www.google.com/maps/contrib/109561875549967101020/reviews,5,Good place specifically for afternoon coffee.
The Famous Curry Bazaar,CAMERON,https://www.google.com/maps/contrib/112869885657222885047/reviews,5,"A really good meal here, we did some research on the top Curry Houses in the brick lane and the Famous Curry Bazar was on the top. The food was very tasty and filling. A reasonable amount of money, I really enjoyed it. The staff were really friendly, I would definitely be back."
Light of India,Miles Pennington,https://www.google.com/maps/contrib/104566882764340316625/reviews,1,Service charge scam restaurant - uses hand written receipts (very rare for anything except tiny cafes these days) - they add in a service charge without listing it on the receipts or making you aware it is included. The same quality of food and service you can find in a number of other Indian restaurants within 1Km of this place - Google it. Avoid this place.
Light of India,Audrey Acton,https://www.google.com/maps/contrib/105706782122419705533/reviews,3,Average food and very high prices and the most expensive pint at £7 I have experienced even at London prices.  I only had a starter which was minute so good job I wasnt starving.  My daughter had two course theatre menu.  Price was nearly £54.  Staff were abrupt.  Wouldnt return.
Light of India,Millie-Mae Hanson,https://www.google.com/maps/contrib/104930954231988035703/reviews,5,Amazing food and staff. Great service from beggining to end. Thoroughly enjoyed our meal this evening and will definitely be back.
215 Hackney,Clare Horgan,https://www.google.com/maps/contrib/103026957586067236205/reviews,5,One of the best halloumi wraps I’ve had. Wish I could give it more than 5 stars!! We loved all the food we ordered. The staff were also great and very friendly. Will definitely be coming back!
215 Hackney,hannah morris,https://www.google.com/maps/contrib/110864527673846681649/reviews,5,"So freaking good! Accommodated our large booking even though it’s a small restaurant, loads of veggie and vegan options, super friendly staff, good coffee, great food!! Can’t wait to go back."
Arro Coffee - Bayswater,Jasmine Uk,https://www.google.com/maps/contrib/101132674250513220710/reviews,5,"Lovely coffee, nice and quiet space. Spent about a hour and a half here sitting and drinking coffee. After 5pm, it started picking up a bit but still lovely, cosy and warm. Staff are lovely and friendly"
Flour To The People!,Adam Benke,https://www.google.com/maps/contrib/105833676439048310414/reviews,5,"Now... I have had a lot of pizzas in my life, maybe too much to admit and also I have worked with pizzas too, but I can confidently say that this was the best pizza I have ever had. We have tried 3 different ones and I could not post a picture because we just devoured them with smile on our faces, sorry...\\nThe best. Thats it."
Flour To The People!,Duncan Catterall,https://www.google.com/maps/contrib/111018981705089283239/reviews,5,"Top Quality Pizza! This place has to be one of the best in London. Well priced and friendly staff. Margarita pizza for only £9. Super tasty pizza, the tomato sauce is well balanced and flavoursome, the base is perfectly cooked and the sourdough tastes great! Would highly recommend to everyone."
Flour To The People!,Zubair Ahmed,https://www.google.com/maps/contrib/108839992944645126237/reviews,1,"Strange. I have had sour dough pizza at a couple of other places and never felt it being so heavy or so filling. A friend ordered pizzas from here a few days back... not only was it stodge but I felt a bit unwell the next couple of days it was a shame given I recommended this place...! 😥 Better luck next time may be....\\n\\nResponse to the petty response:\\nGood to see how genuine polite feedback is treated here - but not surprised considering responses to other aggrieved customers with combative responses. I wonder how many people have simply put up with bad food/ experience and not fed back given the headache the owners return with. Responder must imagine that everyone (as it appears to be a repeat expectation from main poor reviews) will simply stop their life and get in touch with them after spending time and money ordering not to speak of the embarrassment from recommending this place. Its also gratifying to read other similar reviews to mine (heavy dough/ poor taste / unfriendly service as proven below).\\n\\nGoogle have yet to remove this review so am glad to see the reporting was fairly ineffectual much like the food.\\n\\nLastly, I have yet to even consider of ordering from here again after was left feeling unwell the next day but another couple of friends have (one of them from Naples and he felt outraged) and left an apt review."
Wassouf Lounge,Michael Chambers,https://www.google.com/maps/contrib/112634012989363147300/reviews,5,"Great service, welcoming, polite and how a business should be run"
Wassouf Lounge,K Pezeshki,https://www.google.com/maps/contrib/113126351175088677726/reviews,5,"Pleasant shisha, good food, kind staff. Love wassouf"
Wassouf Lounge,simon lovelock,https://www.google.com/maps/contrib/113684403712149351683/reviews,5,"The staff were very friendly, and the atmosphere is great. I would recommended the Wassouf special shisha!"
Pizza Sophia,Kevin Baker,https://www.google.com/maps/contrib/105603461302630593375/reviews,5,Easily our favourite spot in the neighbourhood for pizza. They make a Neapolitan-style pizza that is soft and fluffy but it doesn’t feel gummy/chewy like many can be. Perfect crust with a great selection of toppings. The service is friendly and quick and we can normally get a table without waiting too long. Definitely give it a shot if you’re in the neighbourhood!
Falafel Feast,live to learn,https://www.google.com/maps/contrib/102278743236702203296/reviews,5,The best falafel I ever had in my life
Pizza Sophia,Kevin McIver,https://www.google.com/maps/contrib/114718225990550256167/reviews,4,Pizza base was lovely.\nOverall very nice but the downside was the lack of sides and desserts.\nThink theyre missing a trick with this
Zala grill,Sonia Taylor,https://www.google.com/maps/contrib/109122774262681517625/reviews,5,Delicious lamb schwarma on our visit to market. Well worth the time to try
Zala grill,Daniel Harrington,https://www.google.com/maps/contrib/116198973798844226837/reviews,5,"Just ordered on deliveroo, food is outstanding and genuinely better than most middle eastern restaurants in London"
Zala grill,Mark Jervis,https://www.google.com/maps/contrib/108343056089488449694/reviews,4,Lamb Sharma wrap was great
Lanes of London,Anita Ghanizadeh,https://www.google.com/maps/contrib/115701675161043617489/reviews,5,"The food was really good, and so was the service. Thank you so much to Vivian Who made our experience Very pleasant with his kindness and good service.\\nDefinitely reccomend!"
Lanes of London,Hamna Khan,https://www.google.com/maps/contrib/116366637868281082576/reviews,5,"After a lovely stay at Marriott Park Lane, my husband and I were treated to a delicious breakfast at Lanes of London. The food, setting and ambience were all amazing but the best part was the service from our incredible waiter Vivien! An incredibly polite man with lovely conversation, and you could tell he had a very warm smile behind his mask. Will definitely love to visit again"
Lanes of London,Kokula Krishna Hari Kunasekaran,https://www.google.com/maps/contrib/113373868590356881345/reviews,5,Dropped by for a coffee. A very fantastic ambience and service. Loved it and will be back shortly.
KataKata,Claire Bonney,https://www.google.com/maps/contrib/101378994764271771813/reviews,5,"Fresh, healthy, full of flavour. My favourite eatery in Brixton. The food is incredibly tasty and the juices are packed full of goodness. After eating here you feel nourished and good from the inside out. The guys are lovely, alow time as its all made fresh for you. Sit in the garden and lap up the peace. They grow their own goods and have a community garden out back. About from feeding yourself your investing in local business and community too."
KataKata,Erina Medine,https://www.google.com/maps/contrib/101385988695681430808/reviews,5,"What an excellent place!  I felt so fortunate coming across this eatery.\\nIt was clean and tidy, the food was excellent and the gentleman running was a wonderful person.\\nI highly recommend!"
KataKata,Tiago Martins,https://www.google.com/maps/contrib/115311654515298322996/reviews,5,"Lovely food and employees. Had a great Friday night,the vibe was relaxed and will definitely return"
The Banc,S Lye,https://www.google.com/maps/contrib/109228850143452390221/reviews,4,"First impressions was that it was a nice place. Was very busy not one empty table (it was a Saturday night) which is a good sign in my opinion. You definitely need a booking. They don’t take walk-ins. Food and drinks were great, great flavour and well prepared. Only gave 4 stars because I originally wanted the shrimps as a main and it had sold out so opted for the sea bass which I was really pleased with (highly recommend)."
The Banc,Amz Johnson,https://www.google.com/maps/contrib/107822484702222842671/reviews,5,"Came here for a catch up with a friend. I was really impressed with the service as the staff couldn’t do enough to make our time comfortable. The food was very tasty but I did struggle for options as I felt it was a little limited, however was very happy with what I ordered. The cocktails were really tasty and not served in tiny glasses either!"
The Banc,Kudeja Khatun,https://www.google.com/maps/contrib/106483574422017312067/reviews,5,Food was amazing and very filling. Its amazing how a small steak can fill you up a lot.\nWe had an issue on the desert but the manager sorted everything out so efficiently and communicated this back with the head chef. I appreciate them owning up to the mistake as no other restaurants tend to do so. Definitely will go back there in the future for more food
Arro Coffee - Bayswater,Lorenzo Morini,https://www.google.com/maps/contrib/113658128942353776031/reviews,5,Great coffee and the staff is simply amazing! Thanks to Giorgia and Ivan for the impeccable customer service as well as the attention to quality on the products you offer. 5 star is the least I could give. I would give 10 if this was possible!
Fish Central,cyn c,https://www.google.com/maps/contrib/102046548432870210883/reviews,5,"We have been here a few times and they never dissapoint. Two weeks ago, we visited again with two friends, and our 7 day old baby. We were seated quickly and service was on point as usual.\\nWe shared a seafood platter and a hefty tomahawk steak, with a couple of sides between the four of us. The portions were generous (as usual), and the steak was cooked to a perfect medium rare.\\nThere was another table celebrating a birthday, and the staff sand happy birthday with candles on a dessert. It was lovely to witness."
Panas Gurkha Restaurant,Nigel Bassindale,https://www.google.com/maps/contrib/109996429335049783909/reviews,5,Table for four. Chatted with the owner and waiters. Attentive service. All the food was excellent. 4 homemade chutneys - all amazing. My malabar fish main was nicely presented and well spiced with pilau rice. Sides were so good and were made vegan friendly on request. Definitely will return.
Panas Gurkha Restaurant,Heather Jones,https://www.google.com/maps/contrib/111440121664605360702/reviews,5,Had a fabulous family meal here last week. The food was fantastic and the staff were so friendly. Loved it!
Panas Gurkha Restaurant,Sam Gurry,https://www.google.com/maps/contrib/110618413885841041580/reviews,5,A great evening spent at Panas. Always really great food and amazing service - couldnt recommend it anymore! All the staff are brilliant!
Kazan Restaurant,Chris Spragg,https://www.google.com/maps/contrib/109437634136349362182/reviews,5,"Fabulous food and great service. I wish I lived nearer, Id visit daily! Truly, the Kazan Special is very special - tender meat, charred just right and a fabulous sauce. Go. Be happy."
Kazan Restaurant,Glen Stafford,https://www.google.com/maps/contrib/111283328328150766442/reviews,5,Fantastic food and very pleasant staff and honest when we over ordered our starters.\nLots of flavour in both the meat and sauces.\nThe only down side was the lack of customers let down the atmosphere but we were there at 4.30 in the afternoon so no wonder but was getting busy when we left.\nDefinitely will be back
Kazan Restaurant,KelleyAnn Gallinagh,https://www.google.com/maps/contrib/116698277099704271599/reviews,5,What a little hidden gem. Will definitely be going  back here on our next trip to London. Staff were wonderful. Food was out of this world. Ive never tasted prawns as good as this restaurant!! Would 100% recommend Kazan to anyone looking for pre theatre dinner or dinner.
Gloria,Abi Bott,https://www.google.com/maps/contrib/106804447190093875042/reviews,5,"We absolutely loved our visit to Gloria! The service from entering the front door was brilliant, we all felt very well looked after during our visit. The food was the best Ive eaten in a while - our waiter recommended the truffle pasta and thank goodness because it was amazing! I mean it all was, but that dish in particular was delicious.\\nI really couldnt fault our visit. I will be recommending Gloria to others and will definitely be back myself!"
Gloria,Elizabeth,https://www.google.com/maps/contrib/118386567719552153799/reviews,5,"Fun and delicious dining experience! All staff were friendly and welcoming to us and our little dog. (Dogs welcome on ground floor, not downstairs.) Excellent service from Carlo our waiter. Beautiful restaurant, cultivating a relaxed, informal atmosphere in a luxurious setting fit for a special occasion. Don’t expect to stay all evening - bookings are for timed slots to manage the demand."
Gloria,Austin Madden,https://www.google.com/maps/contrib/103119804341029587663/reviews,5,"The service was perfect here. Attentive, warm, and quick. The food was amazing, the atmosphere excellent and cozy, and the drinks simply superb. Definitely recommend a stop. If you’re lucky enough to get Davide as your server you’ll be especially happy with the decision. @management keep up whatever you’re doing if every member of your wait staff is like this guy!"
Brick Lane Brasserie,Andrew Theodosiou,https://www.google.com/maps/contrib/115947480072579369321/reviews,5,"have genuinely eaten at almost all of the 50 or so curry houses on brick lane and can confidently say this is the best one. every place tries to convince you that theirs is - but this genuinely is. you dont come out smelling like curry, the food is great. if youre a tourist and you want to try one of the famous brick lane curries - this is where you go\\n\\n- update. Ive still been coming here, this is two years later. Remains the best curry house on brick Lane and probably London. Sahim is an A* waiter. 10/10, genuinely cares about his guests."
Brick Lane Brasserie,Rosy Harding,https://www.google.com/maps/contrib/102149647545193723683/reviews,5,"Really great meal here, did some research for top curry houses on brick lane and this was mentioned. Food was absolutely delicious and so filling. Great value for money, really enjoyed it. Staff were really friendly, would definitely come back."
Brick Lane Brasserie,Max Westwood,https://www.google.com/maps/contrib/115287474268500870723/reviews,5,I personally love curry and beer. I turn up to this establishment whom promise a curry and a beer and am treated to perfection by our glorious host R Ali. Poppadoms were on point. Curry was delicious and the beer was very beery. Will be attending again.
Falafel Feast,Richard Marriott,https://www.google.com/maps/contrib/101768300450236953485/reviews,5,Helpful friendly staff. Amazing food. I will be back
Falafel Feast,Ben Langleben,https://www.google.com/maps/contrib/110111623222495481441/reviews,5,just had the most amazing flavour explosion courtesy of the vegan shwarma. Thanks Felafel Feast!
Humble Grape Liverpool Street,Dan Austin,https://www.google.com/maps/contrib/102668287585302948135/reviews,4,Lovely place. Heavy on ambience and the guys really knew there stuff
La Piccola Deli Pasticceria,Julia Smith,https://www.google.com/maps/contrib/101591775672653956873/reviews,5,"We were drawn in by the delicious window display and the amazing staff. The staff made us feel like guests rather than customers due to their rearrangement of the chairs & tables to fit 5 of us in a small space during a busy afternoon. We could’ve easily gone somewhere else, but it’s like a friend who doesn’t let you do anything and takes care of you completely. They were so attentive, polite and genuine.\\nThe food is also amazing 🤩😋"
La Piccola Deli Pasticceria,Sophia G,https://www.google.com/maps/contrib/112575139436450970502/reviews,5,"Great cafe. We always like the cafe, the cakes and people there. Just recently, we realised it has renovated this place even better. Nice ambiance and even better food now."
La Piccola Deli Pasticceria,Igor Griskin,https://www.google.com/maps/contrib/109586743094694141176/reviews,5,Visited caffe with my son few days ago! Blown away by food and customer service. Italian lady made visit very pleasant. Big 5*
Bar 61 Restaurant,Colin Gordon,https://www.google.com/maps/contrib/111572587445775411175/reviews,5,What a great place. Super friendly owners with great food. We had six tapas dishes from a very varied menu. I simply couldnt ask for anything else. You really feel like a valued customer.
Bar 61 Restaurant,Ed Owen,https://www.google.com/maps/contrib/102749204768178505449/reviews,3,Had a bottle of wine and tapas on a Friday night. Very welcoming staff and the wine was great. We had 8 plates of tapas to share and a few were very below standard. The olives and calamari were really not good but we enjoyed the Spanish omelette and chorizo. We were also given free fruit and shots at the end which was nice.
Bar 61 Restaurant,Al Johnson,https://www.google.com/maps/contrib/108457367262509866402/reviews,5,Nice environment in the restaurant. Genuine service that look after you with just the right amount of attention when needed. Great food. Reasonable prices too.
Double J's Cafe,Mikhail Jordan Lajom,https://www.google.com/maps/contrib/110706434512313482318/reviews,5,Amazing experience at Double J’s cafe! The staff are really nice and welcoming! I’ve been to london 3x and did not find this hidden gem till now. Very affordable prices but even more amazing flavor of food! Love this place will keep coming back for more.
Double J's Cafe,Jol Marshall,https://www.google.com/maps/contrib/103241899219586265892/reviews,5,"Absolute gem in London! What a find  excellent food, excellent service and great price, such a welcoming place and friendly staff. You know its good when you leave and there is a queue. Thank you so much for a fab breakfast to get our day started. The kids took away what they couldnt manage, because its a large serving, in a box and had it for supper!"
Double J's Cafe,Lydie Nervais,https://www.google.com/maps/contrib/103800123542579281942/reviews,4,Great little spot. Fairly priced with generous portions. The food is well presented also. Service can be a bit slow but I suppose its because they were super busy the day I visited. I would return here.
Niche Gluten-free Dining,Mike Marrinan,https://www.google.com/maps/contrib/116497693016328316951/reviews,5,"My wife has a difficult time finding decent gluten free options. I researched this place long before our trip, and was anxious to try it, hoping she would enjoy it.\\n\\nNiche surpassed all of my expectations. My wife nearly cried after her first gluten-free beer in years. The fried chicken appetizer was spectacular. I had the shirt rib main which I thought was delicious and perfectly seasoned. Top quality food all around.\\n\\nI did not get the names of either of the staff that helped us, but they were incredibly friendly and charismatic.\\n\\nEven if youre not in need of gluten free food, I recommend trying Niche. The food is that good."
Niche Gluten-free Dining,Aubrey Hardy,https://www.google.com/maps/contrib/109349786160113187880/reviews,5,"6 stars. Could not fault this place one single bit from the second we stepped in. Everything from the food to the service was impeccable, every single mouthful was an explosion of flavour. The presentation of the food was absolutely beautiful. Timings between food servings were absolutely spot on to allow the taste buds to refresh for a brand new palate. A true fine-dining experience."
Niche Gluten-free Dining,Aneta Adufe,https://www.google.com/maps/contrib/111366641010849901389/reviews,5,Heaven for celiac and gluten  intolerance people. Must visit!!!
Caminata,Lauren Carse,https://www.google.com/maps/contrib/104538284921994762927/reviews,5,"I visited here last year and then came again for  my family and friends for dinner last night, and it was fantastic from start to finish. The service is wonderful and personable - The owner Giuseppe made a real fuss of my parents throughout the night and made sure all the tables were well looked after. They make their pasta fresh every day and it was delicious- and the pizza is the reason I came from other recommendations (best pizza in SW London!) It has an authentic Italian feel with a lovely intimate charm- I’ll definitely be back."
Caminata,Alice McLaren,https://www.google.com/maps/contrib/114128506628585320576/reviews,5,This is our new favourite local. The food is truly excellent and staff are incredibly helpful and attentive. Always worth a visit and so glad we live so close! FYI the pesto is the best Ive ever had...
Caminata,Jodie Legrand,https://www.google.com/maps/contrib/105146384273344397415/reviews,5,Caminata is mine and my boyfriend Mark’s favourite place to go - the food and the staff are absolutely amazing! We honestly can’t recommend this restaurant enough. We returned this evening and Giuseppe looked after us so well! No doubt we will be back again next week. If you’re in Balham or visiting you have to go - you definitely won’t be disappointed!
Bloomsbury Street Kitchen,Liam St.Louis,https://www.google.com/maps/contrib/109932702811999531283/reviews,1,"Extremely disappointed for a 10 person birthday dinner where everything had been arranged beforehand. Lackluster food, entirely uncoordinated (20 minute wait been mains arriving for different people), negligible service, very expensive relative to quality. The set menu is more expensive than ordering the same things a la carte. Do not recommend at all."
Bloomsbury Street Kitchen,Tarika D,https://www.google.com/maps/contrib/101555075779220890938/reviews,5,"I celebrated my 40th birthday here with all my close friends. The food, drinks and service was simply amazing! The staff are so attentive, polite and super-efficient. They made sure all my guests were well looked after, refilling their drinks promptly and kept the food coming. Thank you so much Roland, Kenneth and the team!"
Bloomsbury Street Kitchen,huang jiawei,https://www.google.com/maps/contrib/117348569933980574881/reviews,1,"Double standards and Very Proud. Inattentive treatment to customers only looking for desert and drinks at the bar.\\n\\nBeen here for food before. Not the best Japanese fusion food, and it’s over priced. However, the desert was definitely one of the best I have tried in this area. A shame."
Nepal Authentic Dining,I. A.,https://www.google.com/maps/contrib/118402817028321265655/reviews,5,"This food was absolutely amazing. This one goes to my best from the area in taste, portions, and price. By itself, it is still great Nepalese food.\\n\\nAlso, it arrived very quickly with a good delivery, and did so on a January 1st!\\n\\nWe will definitely keep ordering from this restaurant. Great dinner!"
Nepal Authentic Dining,Adarsh,https://www.google.com/maps/contrib/110564291759983922033/reviews,5,"First time trying Nepalese food and I was well impressed.\\n\\nThis place is definitely a hidden gem, amazing staff offering great service and the food was brilliant with great quality and taste.\\n\\nThe restaurant is very well presented showing the Nepalese culture with great ambience.\\n\\nI would highly recommend this restaurant they offer great customer service and amazing food. A must try !"
Nepal Authentic Dining,N R,https://www.google.com/maps/contrib/102067633364766034198/reviews,5,"What a fantastic restaurant, spoilt for choices on their menu. Our waiter and the owner were so attentive and really appreciate their effort - just added to the wonderful food.\\n\\nLoved the special drink they made for us at the end of our meal 😄\\n\\nWill be coming back as soon as we’re in the area"
Humble Grape Liverpool Street,The Grape Variety,https://www.google.com/maps/contrib/103963901915986689343/reviews,5,"Nice place, the catalan sommelier gave us some great recommandations"
Terra Rossa,JOHN,https://www.google.com/maps/contrib/110161814112562026999/reviews,5,Went to this restaurant for the first time last Saturday with my daughter. She has gluten intolerance and all the other restaurants either didnt cater for her allergy or warned it could be contaminated. Terra Rossa was happy to accommodate. The food was brilliant. Loads of choice if your vegetarian or vegan. Well cooked and good atmosphere. Will go again.
Terra Rossa,Alexander Berrisford,https://www.google.com/maps/contrib/112963206538039380934/reviews,5,"One of the best Italian restaurants Ive been to in London. Lovely ambiance (not too loud), friendly and attentive service alongside truly delicious food. They had a specific gluten free menu which was an added bonus and not something you see a lot of in Italian restaurants. Cant wait to return - thanks for a great night."
Terra Rossa,Kate Simko,https://www.google.com/maps/contrib/112440092064174280963/reviews,5,"Fantastic fresh pasta, quality ingredients, and wine, time and time again. The staff is welcoming and great with children too. Will keep enjoying and supporting this local family-owned business."
Alcedo Bistro & Bar,Alison Wilde,https://www.google.com/maps/contrib/114512838858602735006/reviews,5,"Stumbled upon this place after a train cancellation took us on a different route to a restaurant we had already booked but were now too late for.Well what a stroke of luck! We LOVED it!! Fantastic food and service at very reasonable prices. We had 3 courses, wine and cocktails. The staff were super friendly. Highly recommend a visit, we will definitely be back!!❤️"
Alcedo Bistro & Bar,George Gabriela,https://www.google.com/maps/contrib/100870718874494196400/reviews,5,Super delighted with this place!! We came here on the 8th of March with my boyfriend for a short lunch. The waiter was extremely friendly and provided excellent service. He greeted us and gave us the menus. We ordered typical Italian dishes - vegetarian risotto and aubergine spaghetti. We received complimentary bread with butter which was a nice touch. Both of the main dishes were finger licking. We even received black pepper and parmigiana from the waiter just like they do in Italy. The service and the food in this place is immaculate. We both left full and very satisfied from this restaurant experience. Worth the visit!! Will visit again 😍😊
Alcedo Bistro & Bar,Karen Apps,https://www.google.com/maps/contrib/102657645669127344437/reviews,5,Went for dinner with friends. Found the place accidentally and was more than impressed. The food is amazing! The service was impeccable and so friendly. Love this place! Will come again!
Le Petit Citron,am m,https://www.google.com/maps/contrib/107396250985223870608/reviews,5,"Not sure how to review this place. On the one hand weve been religiously coming here for about 3 years since it opened, twice or so a year. The quality and price and service is what kept us coming back. After tonight I felt like all 3 have been downgraded. I still would recommend to come here, the food, setting, and service are still very good. Just not what it used to be. Firstly the meal deal price has gone up by £10 to £35 and It is now cheaper to just make your own three course meal (which kind of defeats the point of the set meal deal). The service is very good still and the waiters are polite , although the tonight we had to ask multiple times for things before they came to and the lead waitress was polite but with a bit of \"Im doing you a favour\" back talk kind of vibe which by the end of the night was becoming annoying. But the worst was that the food was too salty. Not like scream salty but noticeably salty. I didnt finish my starter or main because it was too salty. I would still recommend this place to people because maybe it was a one off, but its probably the last time for me. I put 5 stars because over the years this place was great to us and the family so I think it totally deserves 5 stars :)"
Le Petit Citron,Nicholas Mandalas,https://www.google.com/maps/contrib/101797916083247706000/reviews,5,"Simply outstanding food. The fish soup was heavenly. I have no words for the creamy creme brulee. Impeccable, friendly service - and the place has this lovely Paris-meets-London effortless vibe. Highly recommended - a true gem in an area that doesnt have many truly good restaurants."
Le Petit Citron,Grant Lightbody,https://www.google.com/maps/contrib/103246694850367068274/reviews,4,"A nice dining room and great service. The staff really worked well as a team.\\nMy steak was perfectly cooked though not the tastiest Ive eaten. Not cheap though; my £25 steak & glass of wine, ended up costing £46 once I added a second glass of wine, bottle of water and a coffee. Still, its a really nice place."
Alexandrie Restaurant,Mohamed Aboueldahab,https://www.google.com/maps/contrib/118201307652421890641/reviews,5,"A true GEM in the heart of London.\\nEvery time I visit London, Alexandrie tops my list of outings. Be it for lunch or dinner, the QUALITY of food and SUPERB service go hand-in-hand unwaveringly. I STRONGLY recommend it for everyone who wants to try a different and excellent cuisine."
Alexandrie Restaurant,Gabriella Oliveira,https://www.google.com/maps/contrib/104123630924797575120/reviews,5,The best restaurant I went to during my trip to London. Everything perfect! From the service to the food! My boyfriend and I shared a lamb which quietly satiated both of us (we just ordered an extra mashed potato)\n\nMagnificent restaurant
Alexandrie Restaurant,Alex Minssieux,https://www.google.com/maps/contrib/116617904581079443140/reviews,5,"A real gem with excellent food and service. The lamb shank is their most popular dish, for good reason. The tasting menu is unbeatable value."
Chez Antoinette Victoria,Ingrid Meberg,https://www.google.com/maps/contrib/105987039703751850141/reviews,5,"Food was some of the best I have had in London. Ordered four drinks, appetizer, and two entrees and bill was a lot cheaper than what you would expect.\\nAlso the staff here are amazing! I can tell they enjoy and are very passionate about their jobs!\\n100% recommended and 100% worth the price."
Chez Antoinette Victoria,John Absalom,https://www.google.com/maps/contrib/112190775189215383921/reviews,5,"We had a wonderful evening last night. We met an old friend who lives nearby the restaurant. The food was excellent and the house red was one of the nicest wines I have tasted for a long time. The evening was made even more special when our son and his two children arrived unexpectedly and the restaurant staff immediately accommodated them by adding another table alongside ours, all this done with a smile on a busy Saturday evening. We will certainly go back again."
Chez Antoinette Victoria,david strang,https://www.google.com/maps/contrib/109116100863695017979/reviews,5,Excellent bistro. Unpromising location but delivered a real bistro experience. Excellent steak in particular and berry good wines by the glass. Far better than you normally get. Will definitely go back.
Kamasutra Indian Restaurant,Lavinia Farcas,https://www.google.com/maps/contrib/106174502731201146980/reviews,5,"Every dish was delicious. My friends and I tried vegetarian dishes as well as lamb and chicken. Every mouthful was exquisite. The waiters were so helpful, kind and so nice. This is the 2nd time l I have been here and would recommend this place time and time again."
Kamasutra Indian Restaurant,Phelim McAleenan,https://www.google.com/maps/contrib/112729649808930692905/reviews,5,"Incredible food, incredible people. Absolutely fantastic food, so full of flavour, excellent range of meat and veggie dishes and packs a great kick when you want it to.  Portion sizes are very filling. Staff are so incredibly kind, gracious and welcoming, always happy to see you. Couldnt recommend them more."
Kamasutra Indian Restaurant,Jack Wilson,https://www.google.com/maps/contrib/106289133678917041380/reviews,5,The food and the hospitality is just brilliant! Been here a few times and the quality of the food and the service has always been great! Great atmosphere too.
Myrtle Restaurant,Fabrizio Ori,https://www.google.com/maps/contrib/104412623551875383115/reviews,5,"I have been to several 1* restaurants and Myrtle is way better than nearly all of them. Flavours are simply sensational, neat ambient and bright venue, service is top-notch without being too formal. At lunch you will also have the chance to choose a great value fixed set menu. Fairly quiet atmosphere so it feels like you have landed on another world. A tasting menu is highly recommended for anniversaries or a meal with a very special person."
Volare,Sonia Bernardo,https://www.google.com/maps/contrib/108322178844697044189/reviews,5,Just came from eating at Volare!!! The best pizza in London. It was the most delicious pizza I’ve ever had and the staff were all so friendly. Will definitely go back and recommend!
Popolo Shoreditch,Blair Wagner,https://www.google.com/maps/contrib/109636527347017969807/reviews,5,"Ive dined here many times and every meal has consistently exceeded my expectations (not that my expectations are ever low when it comes to this restaurant). A couple of weeks ago, I brought a friend here for her birthday, and Karim was our server. Let me emphasize, the food is so delicious that I wouldnt care who brought it to me. But Karim ensured our evening was special, taking the time to pair a wine for me, finding my friend the perfect cocktail, and bringing out her dessert with a candle. As someone who has served and worked in restaurant most of her life, these actions were noted and deeply appreciated. I could write an essay about how amazing the menu is here, every dish has perfectly balanced ingredients that are respectful to its origins while simultaneously introducing you to something new. The chefs knowledge, expertise, and passion shines through every bite and Im so happy I get to experience this."
Popolo Shoreditch,Beatriz Pinto,https://www.google.com/maps/contrib/102968105926032515590/reviews,5,"WOW. Initially intended to go to Gloria (just around the corner), yet unsurprisingly it was fully booked. Arrived to this place and I have to say it went way above my expectations. Waited a few minutes to get a seat but once the food started flowing - oh wow. Beautiful flavours, sequence of dishes thoroughly thought of and the cherry on top was the prime view to the kitchen and the platting was happening just right in front of your eyes. What a wholesome way to experience food. Congrats! Keep up the good work"
Popolo Shoreditch,John Mcmahon,https://www.google.com/maps/contrib/112106804444097719594/reviews,5,"Nothing but respect and admiration for John and his team. The food is cooked with passion and will blow you away. Id recommend booking the kitchen bar, so you can watch the theatre unfold in front of your eyes. One moves they all move, instinctively as a team. This isnt by mistake, this is a well-rehired play for you the customer. If youre unfamiliar with the wine list or food, just ask they couldnt be more helpful.\\nAlso, ask John about his cookbook!\\nYour struggle to find better food and a better vibe in London. 👏"
